index,noise_k,label,pred_origin,pred_my,pred_random,pred_lz,is_equal_my,is_equal_random,is_equal_lz
17-16,1,flatfish,moving_van,moving_van,moving_van,moving_van,True,True,True
17-17,1,lamp,table_lamp,table_lamp,table_lamp,table_lamp,True,True,True
17-18,1,raccoon,platypus,platypus,platypus,platypus,True,True,True
17-19,1,chair,chiffonier,chiffonier,chiffonier,chiffonier,True,True,True
18-0,1,boy,sweatshirt,sweatshirt,sweatshirt,sweatshirt,True,True,True
18-1,1,mushroom,triceratops,triceratops,triceratops,triceratops,True,True,True
18-2,1,fox,fox_squirrel,fox_squirrel,fox_squirrel,fox_squirrel,True,True,True
18-3,1,porcupine,milk_can,milk_can,milk_can,milk_can,True,True,True
18-4,1,apple,punching_bag,punching_bag,punching_bag,punching_bag,True,True,True
18-5,1,hamster,custard_apple,Dandie_Dinmont,Dandie_Dinmont,Dandie_Dinmont,False,False,False
18-6,1,squirrel,fox_squirrel,fox_squirrel,fox_squirrel,fox_squirrel,True,True,True
18-7,1,boy,bearskin,chain_saw,chain_saw,chain_saw,False,False,False
18-8,1,beetle,colobus,colobus,colobus,colobus,True,True,True
18-9,1,cloud,Arctic_fox,Arctic_fox,Arctic_fox,Arctic_fox,True,True,True
18-10,1,cloud,grey_whale,dugong,dugong,dugong,False,False,False
18-11,1,willow_tree,custard_apple,custard_apple,custard_apple,custard_apple,True,True,True
18-12,1,pear,jackfruit,jackfruit,jackfruit,jackfruit,True,True,True
18-13,1,otter,patas,patas,patas,patas,True,True,True
18-14,1,lobster,Bedlington_terrier,Bedlington_terrier,Bedlington_terrier,Bedlington_terrier,True,True,True
18-15,1,pear,langur,langur,langur,langur,True,True,True
18-16,1,tiger,lion,lion,lion,lion,True,True,True
18-17,1,shrew,sloth_bear,sloth_bear,sloth_bear,sloth_bear,True,True,True
18-18,1,lawn_mower,thresher,thresher,thresher,thresher,True,True,True
18-19,1,hamster,Sealyham_terrier,Sealyham_terrier,Sealyham_terrier,Sealyham_terrier,True,True,True
19-0,1,mouse,lion,lion,lion,lion,True,True,True
19-1,1,flatfish,triceratops,triceratops,triceratops,triceratops,True,True,True
19-2,1,girl,English_foxhound,English_foxhound,English_foxhound,English_foxhound,True,True,True
19-3,1,bowl,magnetic_compass,magnetic_compass,magnetic_compass,magnetic_compass,True,True,True
19-4,1,tulip,chain_saw,chain_saw,chain_saw,chain_saw,True,True,True
19-5,1,otter,red-breasted_merganser,red-breasted_merganser,red-breasted_merganser,red-breasted_merganser,True,True,True
19-6,1,ray,dugong,dugong,dugong,dugong,True,True,True
19-7,1,seal,curly-coated_retriever,curly-coated_retriever,curly-coated_retriever,curly-coated_retriever,True,True,True
19-8,1,whale,grey_whale,grey_whale,grey_whale,grey_whale,True,True,True
19-9,1,motorcycle,magnetic_compass,magnetic_compass,magnetic_compass,magnetic_compass,True,True,True
19-10,1,poppy,maraca,maraca,maraca,maraca,True,True,True
19-11,1,castle,Indian_elephant,Indian_elephant,Indian_elephant,Indian_elephant,True,True,True
19-12,1,elephant,sloth_bear,Indian_elephant,Indian_elephant,Indian_elephant,False,False,False
19-13,1,aquarium_fish,rock_beauty,rock_beauty,rock_beauty,rock_beauty,True,True,True
19-14,1,possum,langur,langur,langur,langur,True,True,True
19-15,1,caterpillar,vine_snake,vine_snake,vine_snake,vine_snake,True,True,True
19-16,1,turtle,barn_spider,barn_spider,barn_spider,barn_spider,True,True,True
19-17,1,skunk,oboe,oboe,oboe,oboe,True,True,True
19-18,1,palm_tree,chain,chain,chain,chain,True,True,True
19-19,1,bicycle,barrel,barrel,barrel,barrel,True,True,True
20-0,1,snail,maraca,maraca,maraca,maraca,True,True,True
20-1,1,bed,studio_couch,studio_couch,studio_couch,studio_couch,True,True,True
20-2,1,chimpanzee,spider_monkey,spider_monkey,spider_monkey,spider_monkey,True,True,True
20-3,1,butterfly,maraca,maraca,maraca,maraca,True,True,True
20-4,1,motorcycle,motor_scooter,safety_pin,safety_pin,safety_pin,False,False,False
20-5,1,apple,punching_bag,maraca,maraca,maraca,False,False,False
20-6,1,motorcycle,moped,moped,moped,moped,True,True,True
20-7,1,castle,planetarium,planetarium,planetarium,planetarium,True,True,True
20-8,1,motorcycle,container_ship,container_ship,container_ship,container_ship,True,True,True
20-9,1,telephone,pick,pick,pick,pick,True,True,True
20-10,1,butterfly,bell_pepper,bell_pepper,bell_pepper,bell_pepper,True,True,True
20-11,1,snake,nematode,nematode,nematode,nematode,True,True,True
20-12,1,poppy,goldfish,goldfish,goldfish,goldfish,True,True,True
20-13,1,crab,barn_spider,barn_spider,barn_spider,barn_spider,True,True,True
20-14,1,shark,velvet,velvet,velvet,velvet,True,True,True
20-15,1,bicycle,thresher,thresher,thresher,thresher,True,True,True
20-16,1,lamp,table_lamp,table_lamp,table_lamp,table_lamp,True,True,True
20-17,1,snake,nematode,nematode,nematode,nematode,True,True,True
20-18,1,kangaroo,jaguar,jaguar,jaguar,jaguar,True,True,True
20-19,1,chimpanzee,chimpanzee,chimpanzee,chimpanzee,chimpanzee,True,True,True
21-0,1,boy,English_foxhound,English_foxhound,English_foxhound,English_foxhound,True,True,True
21-1,1,tank,amphibian,amphibian,amphibian,amphibian,True,True,True
21-2,1,forest,Indian_elephant,Indian_elephant,Indian_elephant,Indian_elephant,True,True,True
21-3,1,ray,whiskey_jug,neck_brace,neck_brace,neck_brace,False,False,False
21-4,1,bus,moving_van,moving_van,moving_van,moving_van,True,True,True
21-5,1,spider,barn_spider,barn_spider,barn_spider,barn_spider,True,True,True
21-6,1,dolphin,red-breasted_merganser,yawl,yawl,yawl,False,False,False
21-7,1,woman,Windsor_tie,Windsor_tie,Windsor_tie,Windsor_tie,True,True,True
21-8,1,road,moving_van,moving_van,moving_van,moving_van,True,True,True
21-9,1,lion,lion,lion,lion,lion,True,True,True
21-10,1,camel,Arabian_camel,Arabian_camel,Arabian_camel,Arabian_camel,True,True,True
21-11,1,squirrel,fox_squirrel,fox_squirrel,fox_squirrel,fox_squirrel,True,True,True
21-12,1,clock,wall_clock,wall_clock,wall_clock,wall_clock,True,True,True
21-13,1,plain,slide_rule,slide_rule,slide_rule,slide_rule,True,True,True
21-14,1,house,moving_van,planetarium,planetarium,planetarium,False,False,False
21-15,1,man,Windsor_tie,Windsor_tie,Windsor_tie,Windsor_tie,True,True,True
21-16,1,table,Sealyham_terrier,Sealyham_terrier,Sealyham_terrier,Sealyham_terrier,True,True,True
21-17,1,baby,knee_pad,knee_pad,knee_pad,knee_pad,True,True,True
21-18,1,streetcar,moving_van,moving_van,moving_van,moving_van,True,True,True
21-19,1,porcupine,fox_squirrel,fox_squirrel,fox_squirrel,fox_squirrel,True,True,True
22-0,1,dinosaur,triceratops,triceratops,triceratops,triceratops,True,True,True
22-1,1,porcupine,wire-haired_fox_terrier,wire-haired_fox_terrier,wire-haired_fox_terrier,wire-haired_fox_terrier,True,True,True
22-2,1,squirrel,fox_squirrel,fox_squirrel,fox_squirrel,fox_squirrel,True,True,True
22-3,1,wardrobe,entertainment_center,entertainment_center,entertainment_center,entertainment_center,True,True,True
22-4,1,crab,chiton,chiton,chiton,chiton,True,True,True
22-5,1,shrew,letter_opener,letter_opener,letter_opener,letter_opener,True,True,True
22-6,1,bus,moving_van,moving_van,moving_van,moving_van,True,True,True
22-7,1,telephone,oil_filter,oil_filter,oil_filter,oil_filter,True,True,True
22-8,1,cattle,ox,ox,ox,ox,True,True,True
22-9,1,palm_tree,pirate,pirate,pirate,pirate,True,True,True
22-10,1,dolphin,red-breasted_merganser,red-breasted_merganser,red-breasted_merganser,red-breasted_merganser,True,True,True
22-11,1,caterpillar,lesser_panda,lesser_panda,lesser_panda,lesser_panda,True,True,True
22-12,1,boy,komondor,komondor,komondor,komondor,True,True,True
22-13,1,telephone,screen,desktop_computer,desktop_computer,desktop_computer,False,False,False
22-14,1,table,pedestal,pedestal,pedestal,pedestal,True,True,True
22-15,1,kangaroo,Sealyham_terrier,otterhound,otterhound,otterhound,False,False,False
22-16,1,couch,shoji,shoji,shoji,shoji,True,True,True
22-17,1,keyboard,space_bar,space_bar,space_bar,space_bar,True,True,True
22-18,1,bowl,maraca,maraca,maraca,maraca,True,True,True
22-19,1,orange,orange,orange,orange,orange,True,True,True
23-0,1,lawn_mower,folding_chair,folding_chair,folding_chair,folding_chair,True,True,True
23-1,1,butterfly,chain_saw,chain_saw,chain_saw,chain_saw,True,True,True
23-2,1,kangaroo,dugong,dugong,dugong,dugong,True,True,True
23-3,1,orchid,nipple,nipple,nipple,nipple,True,True,True
23-4,1,elephant,tusker,tusker,tusker,tusker,True,True,True
23-5,1,hamster,marmoset,marmoset,marmoset,marmoset,True,True,True
23-6,1,plain,sorrel,sorrel,sorrel,sorrel,True,True,True
23-7,1,possum,pedestal,pedestal,pedestal,pedestal,True,True,True
23-8,1,lamp,letter_opener,letter_opener,letter_opener,letter_opener,True,True,True
23-9,1,bridge,drilling_platform,drilling_platform,drilling_platform,drilling_platform,True,True,True
23-10,1,maple_tree,rotisserie,rotisserie,rotisserie,rotisserie,True,True,True
23-11,1,spider,sandbar,sandbar,sandbar,sandbar,True,True,True
23-12,1,rocket,chain_saw,chain_saw,chain_saw,chain_saw,True,True,True
23-13,1,orange,corn,corn,corn,corn,True,True,True
23-14,1,bottle,whiskey_jug,whiskey_jug,whiskey_jug,whiskey_jug,True,True,True
23-15,1,fox,red_fox,red_fox,red_fox,red_fox,True,True,True
23-16,1,willow_tree,worm_fence,worm_fence,worm_fence,worm_fence,True,True,True
23-17,1,baby,nipple,nipple,nipple,nipple,True,True,True
23-18,1,bicycle,bicycle-built-for-two,bicycle-built-for-two,bicycle-built-for-two,bicycle-built-for-two,True,True,True
23-19,1,mushroom,milk_can,eggnog,eggnog,eggnog,False,False,False
24-0,1,forest,fox_squirrel,worm_fence,worm_fence,worm_fence,False,False,False
24-1,1,skyscraper,thresher,thresher,thresher,thresher,True,True,True
24-2,1,castle,milk_can,milk_can,milk_can,milk_can,True,True,True
24-3,1,girl,paddle,paddle,paddle,paddle,True,True,True
24-4,1,palm_tree,moving_van,moving_van,moving_van,moving_van,True,True,True
24-5,1,hamster,polecat,polecat,polecat,polecat,True,True,True
24-6,1,wardrobe,hair_spray,shoji,shoji,shoji,False,False,False
24-7,1,worm,nipple,nipple,nipple,nipple,True,True,True
24-8,1,rose,otterhound,otterhound,otterhound,otterhound,True,True,True
24-9,1,cockroach,cockroach,cockroach,cockroach,cockroach,True,True,True
24-10,1,crab,lion,lion,lion,lion,True,True,True
24-11,1,bear,brown_bear,Brabancon_griffon,Brabancon_griffon,Brabancon_griffon,False,False,False
24-12,1,elephant,Indian_elephant,Indian_elephant,Indian_elephant,Indian_elephant,True,True,True
24-13,1,mushroom,pedestal,pedestal,pedestal,pedestal,True,True,True
24-14,1,oak_tree,bulletproof_vest,bulletproof_vest,bulletproof_vest,bulletproof_vest,True,True,True
24-15,1,chair,studio_couch,studio_couch,studio_couch,studio_couch,True,True,True
24-16,1,hamster,barrel,guinea_pig,guinea_pig,guinea_pig,False,False,False
24-17,1,couch,studio_couch,studio_couch,studio_couch,studio_couch,True,True,True
24-18,1,snake,Windsor_tie,Windsor_tie,Windsor_tie,Windsor_tie,True,True,True
24-19,1,clock,magnetic_compass,magnetic_compass,magnetic_compass,magnetic_compass,True,True,True
25-0,1,elephant,Indian_elephant,Indian_elephant,Indian_elephant,Indian_elephant,True,True,True
25-1,1,snail,gyromitra,gyromitra,gyromitra,gyromitra,True,True,True
25-2,1,squirrel,fox_squirrel,fox_squirrel,fox_squirrel,fox_squirrel,True,True,True
25-3,1,tulip,ant,ant,ant,ant,True,True,True
25-4,1,tractor,moving_van,moving_van,moving_van,moving_van,True,True,True
25-5,1,caterpillar,Indian_elephant,Indian_elephant,Indian_elephant,Indian_elephant,True,True,True
25-6,1,bus,moving_van,moving_van,moving_van,moving_van,True,True,True
25-7,1,table,plate_rack,plate_rack,plate_rack,plate_rack,True,True,True
25-8,1,snake,chain,chain,chain,chain,True,True,True
25-9,1,cockroach,ballpoint,ballpoint,ballpoint,ballpoint,True,True,True
25-10,1,train,amphibian,amphibian,amphibian,amphibian,True,True,True
25-11,1,mushroom,clog,clog,clog,clog,True,True,True
25-12,1,house,planetarium,planetarium,planetarium,planetarium,True,True,True
25-13,1,sweet_pepper,maraca,maraca,maraca,maraca,True,True,True
25-14,1,palm_tree,tripod,tripod,tripod,tripod,True,True,True
25-15,1,sweet_pepper,packet,packet,packet,packet,True,True,True
25-16,1,shrew,fox_squirrel,fox_squirrel,fox_squirrel,fox_squirrel,True,True,True
25-17,1,seal,fox_squirrel,fox_squirrel,fox_squirrel,fox_squirrel,True,True,True
25-18,1,pear,ocarina,ocarina,ocarina,ocarina,True,True,True
25-19,1,cloud,letter_opener,letter_opener,letter_opener,letter_opener,True,True,True
26-0,1,palm_tree,milk_can,milk_can,milk_can,milk_can,True,True,True
26-1,1,boy,sweatshirt,sweatshirt,sweatshirt,sweatshirt,True,True,True
26-2,1,beetle,lotion,whiskey_jug,whiskey_jug,whiskey_jug,False,False,False
26-3,1,snail,snail,snail,snail,snail,True,True,True
26-4,1,rocket,Sealyham_terrier,Sealyham_terrier,Sealyham_terrier,Sealyham_terrier,True,True,True
26-5,1,aquarium_fish,pedestal,pedestal,pedestal,pedestal,True,True,True
26-6,1,dolphin,red-breasted_merganser,red-breasted_merganser,red-breasted_merganser,red-breasted_merganser,True,True,True
26-7,1,raccoon,bluetick,bluetick,bluetick,bluetick,True,True,True
26-8,1,lizard,banded_gecko,banded_gecko,banded_gecko,banded_gecko,True,True,True
26-9,1,flatfish,face_powder,face_powder,face_powder,face_powder,True,True,True
26-10,1,turtle,dugong,dugong,dugong,dugong,True,True,True
26-11,1,caterpillar,nematode,nematode,nematode,nematode,True,True,True
26-12,1,elephant,Indian_elephant,Indian_elephant,Indian_elephant,Indian_elephant,True,True,True
26-13,1,mouse,tick,tick,tick,tick,True,True,True
26-14,1,beaver,sloth_bear,sloth_bear,sloth_bear,sloth_bear,True,True,True
26-15,1,mouse,fox_squirrel,fox_squirrel,fox_squirrel,fox_squirrel,True,True,True
26-16,1,skyscraper,fountain,fountain,fountain,fountain,True,True,True
26-17,1,palm_tree,isopod,isopod,isopod,isopod,True,True,True
26-18,1,road,velvet,velvet,velvet,velvet,True,True,True
26-19,1,sunflower,packet,packet,packet,packet,True,True,True
27-0,1,snail,limpkin,German_short-haired_pointer,German_short-haired_pointer,German_short-haired_pointer,False,False,False
27-1,1,bridge,steel_arch_bridge,steel_arch_bridge,steel_arch_bridge,steel_arch_bridge,True,True,True
27-2,1,lamp,milk_can,milk_can,milk_can,milk_can,True,True,True
27-3,1,bear,American_black_bear,American_black_bear,American_black_bear,American_black_bear,True,True,True
27-4,1,hamster,hamster,ocarina,ocarina,ocarina,False,False,False
27-5,1,lion,lion,lion,lion,lion,True,True,True
27-6,1,whale,grey_whale,grey_whale,grey_whale,grey_whale,True,True,True
27-7,1,porcupine,chiton,chiton,chiton,chiton,True,True,True
27-8,1,bottle,whiskey_jug,whiskey_jug,whiskey_jug,whiskey_jug,True,True,True
27-9,1,motorcycle,moped,moped,moped,moped,True,True,True
27-10,1,caterpillar,velvet,velvet,velvet,velvet,True,True,True
27-11,1,beaver,platypus,platypus,platypus,platypus,True,True,True
27-12,1,clock,sunscreen,sunscreen,sunscreen,sunscreen,True,True,True
27-13,1,cup,hourglass,hourglass,hourglass,hourglass,True,True,True
27-14,1,oak_tree,custard_apple,custard_apple,custard_apple,custard_apple,True,True,True
27-15,1,dolphin,dugong,dugong,dugong,dugong,True,True,True
27-16,1,tank,thresher,thresher,thresher,thresher,True,True,True
27-17,1,worm,nematode,nematode,nematode,nematode,True,True,True
27-18,1,streetcar,container_ship,container_ship,container_ship,container_ship,True,True,True
27-19,1,fox,dhole,red_fox,red_fox,red_fox,False,False,False
28-0,1,willow_tree,fox_squirrel,fox_squirrel,fox_squirrel,fox_squirrel,True,True,True
28-1,1,crab,barn_spider,barn_spider,barn_spider,barn_spider,True,True,True
28-2,1,aquarium_fish,goldfish,goldfish,goldfish,goldfish,True,True,True
28-3,1,ray,rock_beauty,rock_beauty,rock_beauty,rock_beauty,True,True,True
28-4,1,beaver,whiskey_jug,whiskey_jug,whiskey_jug,whiskey_jug,True,True,True
28-5,1,possum,patas,patas,patas,patas,True,True,True
28-6,1,beaver,ice_bear,ice_bear,ice_bear,ice_bear,True,True,True
28-7,1,road,worm_fence,worm_fence,worm_fence,worm_fence,True,True,True
28-8,1,orange,ping-pong_ball,ping-pong_ball,ping-pong_ball,ping-pong_ball,True,True,True
28-9,1,table,espresso_maker,espresso_maker,espresso_maker,espresso_maker,True,True,True
28-10,1,rocket,Sealyham_terrier,Sealyham_terrier,Sealyham_terrier,Sealyham_terrier,True,True,True
28-11,1,otter,polecat,polecat,polecat,polecat,True,True,True
28-12,1,kangaroo,Kerry_blue_terrier,Kerry_blue_terrier,Kerry_blue_terrier,Kerry_blue_terrier,True,True,True
28-13,1,elephant,Indian_elephant,Indian_elephant,Indian_elephant,Indian_elephant,True,True,True
28-14,1,woman,orangutan,Windsor_tie,Windsor_tie,Windsor_tie,False,False,False
28-15,1,otter,sorrel,sorrel,sorrel,sorrel,True,True,True
28-16,1,tank,container_ship,space_bar,space_bar,space_bar,False,False,False
28-17,1,mountain,fox_squirrel,fox_squirrel,fox_squirrel,fox_squirrel,True,True,True
28-18,1,baby,torch,torch,torch,torch,True,True,True
28-19,1,plain,African_elephant,African_elephant,African_elephant,African_elephant,True,True,True
29-0,1,snake,chiton,chiton,chiton,chiton,True,True,True
29-1,1,porcupine,Irish_water_spaniel,Irish_water_spaniel,Irish_water_spaniel,Irish_water_spaniel,True,True,True
29-2,1,sunflower,daisy,daisy,daisy,daisy,True,True,True
29-3,1,porcupine,fox_squirrel,fox_squirrel,fox_squirrel,fox_squirrel,True,True,True
29-4,1,palm_tree,barn_spider,barn_spider,barn_spider,barn_spider,True,True,True
29-5,1,girl,gong,gong,gong,gong,True,True,True
29-6,1,lobster,fox_squirrel,fox_squirrel,fox_squirrel,fox_squirrel,True,True,True
29-7,1,spider,barn_spider,jersey,jersey,jersey,False,False,False
29-8,1,camel,African_elephant,African_elephant,African_elephant,African_elephant,True,True,True
29-9,1,telephone,cassette_player,cassette_player,cassette_player,cassette_player,True,True,True
29-10,1,pine_tree,worm_fence,worm_fence,worm_fence,worm_fence,True,True,True
29-11,1,lion,lion,lion,lion,lion,True,True,True
29-12,1,flatfish,Windsor_tie,Windsor_tie,Windsor_tie,Windsor_tie,True,True,True
29-13,1,mouse,Japanese_spaniel,Japanese_spaniel,Japanese_spaniel,Japanese_spaniel,True,True,True
29-14,1,seal,red-breasted_merganser,red-breasted_merganser,red-breasted_merganser,red-breasted_merganser,True,True,True
29-15,1,castle,worm_fence,worm_fence,worm_fence,worm_fence,True,True,True
29-16,1,palm_tree,fox_squirrel,fox_squirrel,fox_squirrel,fox_squirrel,True,True,True
29-17,1,can,hair_spray,hair_spray,hair_spray,hair_spray,True,True,True
29-18,1,forest,thresher,thresher,thresher,thresher,True,True,True
29-19,1,cloud,black_grouse,drilling_platform,drilling_platform,drilling_platform,False,False,False
30-0,1,tiger,tiger,tiger,tiger,tiger,True,True,True
30-1,1,rabbit,face_powder,face_powder,face_powder,face_powder,True,True,True
30-2,1,cloud,black_grouse,black_grouse,black_grouse,black_grouse,True,True,True
30-3,1,elephant,Indian_elephant,Indian_elephant,Indian_elephant,Indian_elephant,True,True,True
30-4,1,willow_tree,mobile_home,mobile_home,mobile_home,mobile_home,True,True,True
30-5,1,rabbit,hare,hare,hare,hare,True,True,True
30-6,1,poppy,chain_saw,prayer_rug,prayer_rug,prayer_rug,False,False,False
30-7,1,sunflower,daisy,daisy,daisy,daisy,True,True,True
30-8,1,snail,chiton,chiton,chiton,chiton,True,True,True
30-9,1,sunflower,marmoset,marmoset,marmoset,marmoset,True,True,True
30-10,1,elephant,Indian_elephant,Indian_elephant,Indian_elephant,Indian_elephant,True,True,True
30-11,1,crocodile,Kerry_blue_terrier,Kerry_blue_terrier,Kerry_blue_terrier,Kerry_blue_terrier,True,True,True
30-12,1,bowl,face_powder,face_powder,face_powder,face_powder,True,True,True
30-13,1,forest,clog,clog,clog,clog,True,True,True
30-14,1,table,pedestal,pedestal,pedestal,pedestal,True,True,True
30-15,1,rabbit,Angora,Angora,Angora,Angora,True,True,True
